bench,taffo_conf,scale,fpu_conf,arch,hw_float_support,hw_fixed_support,dynamic_pwr,time,sim_time,energy,hw_sw_config,rel_err_run,float_type_equivalent,mantissa,rel_err_sim,output_size,float_op_count_default,kernel_float_op_count_default,var_max,compile_time,lut,ff,dsp,energy_per_op,rel_err_pred,rel_err_pred_formal,fix_err_eq_fl_err,energy_pred,lut_share,ff_share,dsp_share,max_area_share,ml_error,energy_gain_rel,time_gain_rel,error_gain_rel,lut_gain_rel,ff_gain_rel,dsp_gain_rel,canon_arch,target_err,in_sim,in_pred,err_lt_target,min_dist,rel_err_diff,energy_diff,lut_diff,ff_diff,dsp_diff
gesummv,fixed,128,noFPU,noFPU_IM,0,0,0.038,377640000.0,1226.537628851,14350320.0,noFPU_IM_fixed,1.841526094403456e-05,float32,24,1.8415604283538663e-05,16,1600,1072,185548.8125,1061.22998046875,7936.0,5725.0,4.0,17954.5875,2.384185791015625e-07,0.0078125,2048.0,28727340.000000004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,1.6268813127609286e-05,0.5979698646576438,0.6294419627975198,506.29369014720095,0.7403675716018285,0.7626215532169974,0.4,IM,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,128,float19,float19_IMFZm,1,1,0.038,279620000.0,446.403949113,10625560.0,float19_IMFZm_fixed,0.0010052725595961,float19,11,0.0004723846902904,16,1600,1072,185548.8125,1075.3828125,10351.0,7317.0,6.0,13096.679316888043,0.0060242610367497,8.640289888717242e-05,16777216.0,20954686.90702087,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0010336179389618,0.4427611840789386,0.4660644042936195,27638.117936444716,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,128,float24,float24_IMFZm,1,1,0.039,279620000.0,449.639691885,10905180.0,float24_IMFZm_fixed,4.857940464327765e-05,float24,16,2.9516899548566776e-05,16,1600,1072,185548.8125,1058.780517578125,10699.0,7388.0,6.0,13394.331119544591,0.0001220703125,8.640289888717242e-05,524288.0,21430929.791271348,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,0.0002093615364318,0.4544127941862791,0.4660644042936195,1335.6012774810315,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,128,noFPU,noFPU_IMZm,0,1,0.04,276640000.0,510.836783306,11065600.0,noFPU_IMZm_fixed,1.841526094403456e-05,float32,24,1.8415604283538663e-05,16,1600,1072,185548.8125,1061.22998046875,8342.0,5761.0,4.0,14138.862944162436,2.384185791015625e-07,0.0078125,2048.0,22622180.7106599,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,1.6268813127609286e-05,0.4610974064937662,0.4610974064937662,506.29369014720095,0.778244239201418,0.7674170773944319,0.4,IMZm,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,128,noFPU,noFPU_IM,0,0,0.038,377640000.0,1226.537628851,14350320.0,noFPU_IM_fixed,1.841526094403456e-05,float32,24,1.8415604283538663e-05,16,1600,1072,185548.8125,1061.22998046875,7936.0,5725.0,4.0,17954.5875,2.384185791015625e-07,0.0078125,2048.0,28727340.000000004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,1.6268813127609286e-05,0.5979698646576438,0.6294419627975198,506.29369014720095,0.7403675716018285,0.7626215532169974,0.4,IM,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,128,float24,float24_IMFZm,1,1,0.039,279620000.0,449.639691885,10905180.0,float24_IMFZm_fixed,4.857940464327765e-05,float24,16,2.9516899548566776e-05,16,1600,1072,185548.8125,1058.780517578125,10699.0,7388.0,6.0,13394.331119544591,0.0001220703125,8.640289888717242e-05,524288.0,21430929.791271348,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,0.0002093615364318,0.4544127941862791,0.4660644042936195,1335.6012774810315,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.0001,1,0,False,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,128,float32,float32_IMFZm,1,1,0.04,279620000.0,459.346486256,11184800.0,float32_IMFZm_fixed,1.841526094403456e-05,float32,24,1.8415604283538663e-05,16,1600,1072,185548.8125,1061.22998046875,11192.0,7543.0,10.0,13989.634724857686,2.384185791015625e-07,0.0078125,2048.0,22383415.559772298,0.1765299684542586,0.05948738170347,0.0416666666666666,0.1765299684542586,1.6268813127609286e-05,0.4660644042936195,0.4660644042936195,506.29369014720095,1.044127250676369,1.0047955241774345,1.0,IMZmFfloat32,0.0001,0,1,True,1.9065164181467515,0.379075476104725,1.0256410256410255,1.0460790728105431,1.020979967514889,1.6666666666666667
gesummv,fixed,128,noFPU,noFPU_IMZm,0,1,0.04,276640000.0,510.836783306,11065600.0,noFPU_IMZm_fixed,1.841526094403456e-05,float32,24,1.8415604283538663e-05,16,1600,1072,185548.8125,1061.22998046875,8342.0,5761.0,4.0,14138.862944162436,2.384185791015625e-07,0.0078125,2048.0,22622180.7106599,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,1.6268813127609286e-05,0.4610974064937662,0.4610974064937662,506.29369014720095,0.778244239201418,0.7674170773944319,0.4,IMZm,0.0001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,128,noFPU,noFPU_IM,0,0,0.038,377640000.0,1226.537628851,14350320.0,noFPU_IM_fixed,1.841526094403456e-05,float32,24,1.8415604283538663e-05,16,1600,1072,185548.8125,1061.22998046875,7936.0,5725.0,4.0,17954.5875,2.384185791015625e-07,0.0078125,2048.0,28727340.000000004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,1.6268813127609286e-05,0.5979698646576438,0.6294419627975198,506.29369014720095,0.7403675716018285,0.7626215532169974,0.4,IM,0.0001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,float,128,float32,float32_IMF,1,0,0.04,599960000.0,766.855317849,23998400.0,float32_IMF_float,3.637268506877988e-08,float32,24,2.1877562750695025e-08,16,1600,1072,185548.8125,,10719.0,7507.0,10.0,26569.725,2.384185791015625e-07,7.62939453125e-06,2048.0,42511560.0,0.1690694006309148,0.0592034700315457,0.0416666666666666,0.1690694006309148,5.188989869025087e-08,1.0,1.0,1.0,1.0,1.0,1.0,IMFfloat32,1e-05,0,1,True,1.9008589404555185,0.004284971119619694,1.0526315789473684,1.0462664714494876,1.0205274605764003,1.6666666666666667
gesummv,float,128,noFPU,noFPU_IM,0,0,0.046,3910260000.0,3272.039118533,179871960.0,noFPU_IM_float,3.637268506877988e-08,float32,24,2.1877562750695025e-08,16,1600,1072,185548.8125,,7936.0,5725.0,4.0,187692.0825426945,2.384185791015625e-07,7.62939453125e-06,2048.0,300307332.0683112,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,5.188989869025087e-08,7.495164677645176,6.517534502300153,1.0,0.7403675716018285,0.7626215532169974,0.4,IM,1e-05,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,float,128,float24,float24_IMF,1,0,0.038,599960000.0,732.324298767,22798480.0,float24_IMF_float,8.488431789479152e-06,float24,16,8.081963069710405e-06,16,1600,1072,185548.8125,,10245.0,7356.0,6.0,25207.175,0.0001220703125,0.001953125,524288.0,40331480.0,0.1615930599369085,0.0580126182965299,0.025,0.1615930599369085,1.657718775470824e-05,0.95,1.0,233.373801615903,0.9557794570389028,0.9798854402557612,0.6,IMFfloat24,1e-05,1,0,False,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,1,bfloat16,bfloat16_IMFZm,1,1,0.036,285440000.0,358.091036276,10275840.0,bfloat16_IMFZm_fixed,0.0048118289005056,bfloat16,8,0.0033143616140593,16,1600,1072,11.325001,907.074462890625,10431.0,7288.0,4.0,12505.559772296016,0.0625,1.1920928955078125e-07,134217728.0,20008895.635673624,0.1645268138801262,0.0574763406940063,0.0166666666666666,0.1645268138801262,0.0003760681501136,0.4280743851229754,0.4756382056921949,132292.3752097638,0.9731318219983208,0.9708272279206074,0.4,IMZmFbfloat16,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,1,noFPU,noFPU_IMZm,0,1,0.041,283780000.0,393.948689003,11634980.0,noFPU_IMZm_fixed,2.1877563405065173e-08,float32,24,2.1877562750695025e-08,16,1600,1072,11.325001,906.385009765625,8342.0,5761.0,4.0,14138.862944162436,2.384185791015625e-07,0.0078125,2048.0,22622180.7106599,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,2.270829364477472e-06,0.4846938945544224,0.472872092248217,0.6014833208957552,0.778244239201418,0.7674170773944319,0.4,IMZm,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,1,noFPU,noFPU_IM,0,0,0.039,321540000.0,1100.835457695,12540060.0,noFPU_IM_fixed,2.1877563405065173e-08,float32,24,2.1877562750695025e-08,16,1600,1072,11.325001,906.385009765625,7936.0,5725.0,4.0,17954.5875,2.384185791015625e-07,0.0078125,2048.0,28727340.000000004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,2.270829364477472e-06,0.5223980203959209,0.5357928414317137,0.6014833208957552,0.7403675716018285,0.7626215532169974,0.4,IM,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,1,float19,float19_IMFZm,1,1,0.037,285440000.0,351.490792696,10561280.0,float19_IMFZm_fixed,0.0010052725595961,float19,11,0.0002973425305976,16,1600,1072,11.325001,900.157470703125,10351.0,7317.0,6.0,13096.679316888043,0.0060242610367497,9.5367431640625e-07,16777216.0,20954686.90702087,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0001442741980643,0.4399653402652803,0.4756382056921949,27638.117936444716,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,1,bfloat16,bfloat16_IMFZm,1,1,0.036,285440000.0,358.091036276,10275840.0,bfloat16_IMFZm_fixed,0.0048118289005056,bfloat16,8,0.0033143616140593,16,1600,1072,11.325001,907.074462890625,10431.0,7288.0,4.0,12505.559772296016,0.0625,1.1920928955078125e-07,134217728.0,20008895.635673624,0.1645268138801262,0.0574763406940063,0.0166666666666666,0.1645268138801262,0.0003760681501136,0.4280743851229754,0.4756382056921949,132292.3752097638,0.9731318219983208,0.9708272279206074,0.4,IMZmFbfloat16,0.001,0,1,True,1.1068743948901694,198.56218775553927,0.9230769230769231,0.9749509299934573,0.9864645370871684,0.6666666666666666
gesummv,fixed,1,float24,float24_IMFZm,1,1,0.039,285440000.0,359.949207642,11132160.0,float24_IMFZm_fixed,2.4233359608374708e-05,float24,16,8.081963069710405e-06,16,1600,1072,11.325001,897.010009765625,10699.0,7388.0,6.0,13394.331119544591,0.0001220703125,3.0517578125e-05,524288.0,21430929.791271348,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,2.9223049093529183e-05,0.46374725054989,0.4756382056921949,666.2515995877128,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.001,1,0,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,1,noFPU,noFPU_IMZm,0,1,0.041,283780000.0,393.948689003,11634980.0,noFPU_IMZm_fixed,2.1877563405065173e-08,float32,24,2.1877562750695025e-08,16,1600,1072,11.325001,906.385009765625,8342.0,5761.0,4.0,14138.862944162436,2.384185791015625e-07,0.0078125,2048.0,22622180.7106599,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,2.270829364477472e-06,0.4846938945544224,0.472872092248217,0.6014833208957552,0.778244239201418,0.7674170773944319,0.4,IMZm,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,1,noFPU,noFPU_IM,0,0,0.039,321540000.0,1100.835457695,12540060.0,noFPU_IM_fixed,2.1877563405065173e-08,float32,24,2.1877562750695025e-08,16,1600,1072,11.325001,906.385009765625,7936.0,5725.0,4.0,17954.5875,2.384185791015625e-07,0.0078125,2048.0,28727340.000000004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,2.270829364477472e-06,0.5223980203959209,0.5357928414317137,0.6014833208957552,0.7403675716018285,0.7626215532169974,0.4,IM,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,1,float19,float19_IMFZm,1,1,0.037,285440000.0,351.490792696,10561280.0,float19_IMFZm_fixed,0.0010052725595961,float19,11,0.0002973425305976,16,1600,1072,11.325001,900.157470703125,10351.0,7317.0,6.0,13096.679316888043,0.0060242610367497,9.5367431640625e-07,16777216.0,20954686.90702087,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0001442741980643,0.4399653402652803,0.4756382056921949,27638.117936444716,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.001,0,1,True,0.3839384392401436,41.483004248766726,0.9487179487179487,0.9674735956631461,0.9903898213318896,1.0
gesummv,fixed,1,float24,float24_IMFZm,1,1,0.039,285440000.0,359.949207642,11132160.0,float24_IMFZm_fixed,2.4233359608374708e-05,float24,16,8.081963069710405e-06,16,1600,1072,11.325001,897.010009765625,10699.0,7388.0,6.0,13394.331119544591,0.0001220703125,3.0517578125e-05,524288.0,21430929.791271348,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,2.9223049093529183e-05,0.46374725054989,0.4756382056921949,666.2515995877128,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.0001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,1,noFPU,noFPU_IMZm,0,1,0.041,283780000.0,393.948689003,11634980.0,noFPU_IMZm_fixed,2.1877563405065173e-08,float32,24,2.1877562750695025e-08,16,1600,1072,11.325001,906.385009765625,8342.0,5761.0,4.0,14138.862944162436,2.384185791015625e-07,0.0078125,2048.0,22622180.7106599,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,2.270829364477472e-06,0.4846938945544224,0.472872092248217,0.6014833208957552,0.778244239201418,0.7674170773944319,0.4,IMZm,0.0001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,1,noFPU,noFPU_IM,0,0,0.039,321540000.0,1100.835457695,12540060.0,noFPU_IM_fixed,2.1877563405065173e-08,float32,24,2.1877562750695025e-08,16,1600,1072,11.325001,906.385009765625,7936.0,5725.0,4.0,17954.5875,2.384185791015625e-07,0.0078125,2048.0,28727340.000000004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,2.270829364477472e-06,0.5223980203959209,0.5357928414317137,0.6014833208957552,0.7403675716018285,0.7626215532169974,0.4,IM,0.0001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,1,float32,float32_IMFZm,1,1,0.04,285440000.0,363.675294115,11417600.0,float32_IMFZm_fixed,2.1877563405065173e-08,float32,24,2.1877562750695025e-08,16,1600,1072,11.325001,906.385009765625,11192.0,7543.0,10.0,13989.634724857686,2.384185791015625e-07,0.0078125,2048.0,22383415.559772298,0.1765299684542586,0.05948738170347,0.0416666666666666,0.1765299684542586,2.270829364477472e-06,0.4756382056921949,0.4756382056921949,0.6014833208957552,1.044127250676369,1.0047955241774345,1.0,IMZmFfloat32,1e-05,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,1,noFPU,noFPU_IMZm,0,1,0.041,283780000.0,393.948689003,11634980.0,noFPU_IMZm_fixed,2.1877563405065173e-08,float32,24,2.1877562750695025e-08,16,1600,1072,11.325001,906.385009765625,8342.0,5761.0,4.0,14138.862944162436,2.384185791015625e-07,0.0078125,2048.0,22622180.7106599,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,2.270829364477472e-06,0.4846938945544224,0.472872092248217,0.6014833208957552,0.778244239201418,0.7674170773944319,0.4,IMZm,1e-05,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,1,noFPU,noFPU_IM,0,0,0.039,321540000.0,1100.835457695,12540060.0,noFPU_IM_fixed,2.1877563405065173e-08,float32,24,2.1877562750695025e-08,16,1600,1072,11.325001,906.385009765625,7936.0,5725.0,4.0,17954.5875,2.384185791015625e-07,0.0078125,2048.0,28727340.000000004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,2.270829364477472e-06,0.5223980203959209,0.5357928414317137,0.6014833208957552,0.7403675716018285,0.7626215532169974,0.4,IM,1e-05,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.037,279240000.0,500.201802693,10331880.0,bfloat16_IMFZm_fixed,0.0051741477410853,bfloat16,8,0.0035826019574069,16,1600,1072,2899.200195,1061.006103515625,10431.0,7288.0,4.0,12505.559772296016,0.0625,1.35004529496655e-06,134217728.0,20008895.635673624,0.1645268138801262,0.0574763406940063,0.0166666666666666,0.1645268138801262,0.0011586063563098,0.4305237015801053,0.465431028735249,142253.6645645245,0.9731318219983208,0.9708272279206074,0.4,IMZmFbfloat16,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,16,float19,float19_IMF,1,0,0.037,365820000.0,1145.275963528,13535340.0,float19_IMF_fixed,0.0010052725595961,float19,11,0.0004723846902904,16,1600,1072,2899.200195,1061.857177734375,9874.0,7281.0,6.0,16220.33639143731,0.0060242610367497,1.35004529496655e-06,16777216.0,25952538.226299696,0.1557413249211356,0.0574211356466876,0.025,0.1557413249211356,0.0004444859339414,0.5640101006733782,0.6097406493766251,27638.117936444716,0.9211680194047952,0.9698947648861064,0.6,IMFfloat19,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,16,noFPU,noFPU_IM,0,0,0.038,378540000.0,1209.811608247,14384520.0,noFPU_IM_fixed,1.150293723706226e-06,float32,24,1.1502950634902828e-06,16,1600,1072,2899.200195,1064.764892578125,7936.0,5725.0,4.0,17954.5875,2.384185791015625e-07,0.0078125,2048.0,28727340.000000004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,6.996065300886273e-06,0.5993949596639776,0.630942062804187,31.62520780445678,0.7403675716018285,0.7626215532169974,0.4,IM,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,16,bfloat16,bfloat16_IMF,1,0,0.036,365820000.0,1050.92350963,13169519.999999998,bfloat16_IMF_fixed,0.0051741477410853,bfloat16,8,0.0035826019574069,16,1600,1072,2899.200195,1061.006103515625,10053.0,7256.0,4.0,15629.2,0.0625,1.35004529496655e-06,134217728.0,25006720.0,0.1585646687697161,0.0572239747634069,0.0166666666666666,0.1585646687697161,0.0011586063563098,0.5487665844389625,0.6097406493766251,142253.6645645245,0.9378673383711168,0.966564539762888,0.4,IMFbfloat16,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,16,float19,float19_IMFZm,1,1,0.039,279240000.0,450.337177694,10890360.0,float19_IMFZm_fixed,0.0010052725595961,float19,11,0.0004723846902904,16,1600,1072,2899.200195,1061.857177734375,10351.0,7317.0,6.0,13096.679316888043,0.0060242610367497,1.35004529496655e-06,16777216.0,20954686.90702087,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0004444859339414,0.4537952530168678,0.465431028735249,27638.117936444716,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,16,float24,float24_IMFZm,1,1,0.04,279240000.0,460.892384086,11169600.0,float24_IMFZm_fixed,2.4233359608374708e-05,float24,16,1.3548250773902544e-05,16,1600,1072,2899.200195,1066.5986328125,10699.0,7388.0,6.0,13394.331119544591,0.0001220703125,3.0517578125e-05,524288.0,21430929.791271348,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,9.003158182974258e-05,0.465431028735249,0.465431028735249,666.2515995877128,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.001,1,0,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,16,float19,float19_IMF,1,0,0.037,365820000.0,1145.275963528,13535340.0,float19_IMF_fixed,0.0010052725595961,float19,11,0.0004723846902904,16,1600,1072,2899.200195,1061.857177734375,9874.0,7281.0,6.0,16220.33639143731,0.0060242610367497,1.35004529496655e-06,16777216.0,25952538.226299696,0.1557413249211356,0.0574211356466876,0.025,0.1557413249211356,0.0004444859339414,0.5640101006733782,0.6097406493766251,27638.117936444716,0.9211680194047952,0.9698947648861064,0.6,IMFfloat19,0.001,0,1,True,0.40693438350073186,41.483004248766726,0.9736842105263158,0.9637872132747681,0.9898042414355628,1.0
gesummv,fixed,16,noFPU,noFPU_IM,0,0,0.038,378540000.0,1209.811608247,14384520.0,noFPU_IM_fixed,1.150293723706226e-06,float32,24,1.1502950634902828e-06,16,1600,1072,2899.200195,1064.764892578125,7936.0,5725.0,4.0,17954.5875,2.384185791015625e-07,0.0078125,2048.0,28727340.000000004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,6.996065300886273e-06,0.5993949596639776,0.630942062804187,31.62520780445678,0.7403675716018285,0.7626215532169974,0.4,IM,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,16,float24,float24_IMF,1,0,0.038,365820000.0,1176.256245469,13901160.0,float24_IMF_fixed,2.4233359608374708e-05,float24,16,1.3548250773902544e-05,16,1600,1072,2899.200195,1066.5986328125,10245.0,7356.0,6.0,16766.985074626864,0.0001220703125,3.0517578125e-05,524288.0,26827176.119402982,0.1615930599369085,0.0580126182965299,0.025,0.1615930599369085,9.003158182974258e-05,0.5792536169077939,0.6097406493766251,666.2515995877128,0.9557794570389028,0.9798854402557612,0.6,IMFfloat24,0.001,1,0,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,16,float19,float19_IMFZm,1,1,0.039,279240000.0,450.337177694,10890360.0,float19_IMFZm_fixed,0.0010052725595961,float19,11,0.0004723846902904,16,1600,1072,2899.200195,1061.857177734375,10351.0,7317.0,6.0,13096.679316888043,0.0060242610367497,1.35004529496655e-06,16777216.0,20954686.90702087,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0004444859339414,0.4537952530168678,0.465431028735249,27638.117936444716,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.001,0,1,True,0.16584429393000313,41.483004248766726,0.7834137582762878,1.0103465104929235,0.9946982055464927,1.0
gesummv,fixed,16,float24,float24_IMFZm,1,1,0.04,279240000.0,460.892384086,11169600.0,float24_IMFZm_fixed,2.4233359608374708e-05,float24,16,1.3548250773902544e-05,16,1600,1072,2899.200195,1066.5986328125,10699.0,7388.0,6.0,13394.331119544591,0.0001220703125,3.0517578125e-05,524288.0,21430929.791271348,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,9.003158182974258e-05,0.465431028735249,0.465431028735249,666.2515995877128,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.0001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
gesummv,fixed,16,noFPU,noFPU_IM,0,0,0.038,378540000.0,1209.811608247,14384520.0,noFPU_IM_fixed,1.150293723706226e-06,float32,24,1.1502950634902828e-06,16,1600,1072,2899.200195,1064.764892578125,7936.0,5725.0,4.0,17954.5875,2.384185791015625e-07,0.0078125,2048.0,28727340.000000004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,6.996065300886273e-06,0.5993949596639776,0.630942062804187,31.62520780445678,0.7403675716018285,0.7626215532169974,0.4,IM,0.0001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
