bench,taffo_conf,scale,fpu_conf,arch,hw_float_support,hw_fixed_support,dynamic_pwr,time,sim_time,energy,hw_sw_config,rel_err_run,float_type_equivalent,mantissa,rel_err_sim,output_size,float_op_count_default,kernel_float_op_count_default,var_max,compile_time,lut,ff,dsp,energy_per_op,rel_err_pred,rel_err_pred_formal,fix_err_eq_fl_err,energy_pred,lut_share,ff_share,dsp_share,max_area_share,ml_error,energy_gain_rel,time_gain_rel,error_gain_rel,lut_gain_rel,ff_gain_rel,dsp_gain_rel,canon_arch
syr2k,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.045,1997360000.0,3617.356487214,89881200.0,bfloat16_IMFZm_fixed,0.0041261802833716,bfloat16,8,0.0027563641119109,256,8872,8296,7960.319336,1169.904541015625,10431.0,7288.0,4.0,12505.559772296016,0.03125,3.7068125493824484e-06,134217728.0,110949326.29981025,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0016320374821148587,0.729637042077285,0.632352103133647,121421.45499458016,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
syrk,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.042,1254900000.0,3381.321662792,52705800.0,bfloat16_IMFZm_fixed,0.0042952058173768,bfloat16,8,0.0025127647150856,256,4632,4216,6632.879883,1037.42138671875,10431.0,7288.0,4.0,12505.559772296016,0.015625,3.0886753848753868e-06,134217728.0,57925752.865275145,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0005818341597012593,0.5700665574105256,0.5157745043238089,189086.20584814285,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
trmm,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.046,597460000.0,2238.839701699,27483160.0,bfloat16_IMFZm_fixed,0.004753287951355,bfloat16,8,0.0028568560279561,160,1805,1600,5346.0,1059.090087890625,10431.0,7288.0,4.0,12505.559772296016,0.006249999999999999,2.489425241947175e-06,134217728.0,22572535.388994306,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0002006199266406058,0.5406860808622282,0.4819158546815513,165832.50173445803,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
2mm,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.043,1431720000.0,1289.438190608,61563959.99999999,bfloat16_IMFZm_fixed,0.0042806360245701,bfloat16,8,0.0028039254565578,112,5700,5232,153.449997,1271.194091796875,10431.0,7288.0,4.0,12505.559772296016,0.035714285714285726,1.1920928955078125e-07,134217728.0,71281690.70208728,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0007803441329979399,0.43639263454042426,0.39579797086224533,110904.31125471699,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
3mm,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.044,1466880000.0,1056.838186317,64542719.99999999,bfloat16_IMFZm_fixed,0.0043783685422094,bfloat16,8,0.0031153342343562,72,5220,4800,0.868533,1338.124267578125,10431.0,7288.0,4.0,12505.559772296016,0.055555555555555566,1.1920928955078125e-07,134217728.0,65279022.0113852,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0003545653560471401,0.40397159825059,0.3764280801880498,66503.4594370997,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
atax,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.045,564280000.0,574.958653729,25392600.0,bfloat16_IMFZm_fixed,0.0034085889450523,bfloat16,8,0.0024368750994291,22,2244,1760,61.532001,1020.328369140625,10431.0,7288.0,4.0,12505.559772296016,0.09090909090909091,1.1920928955078125e-07,134217728.0,28062476.129032258,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0006688430181418036,0.5128021820235094,0.46721976584364183,51934.15643893343,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
bicg,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.041,518720000.0,620.482771179,21267520.0,bfloat16_IMFZm_fixed,0.0047619345187519,bfloat16,8,0.0030352534335415,42,2242,1760,27.363638,1082.521484375,10431.0,7288.0,4.0,12505.559772296016,0.0476190476190476,1.1920928955078125e-07,134217728.0,28037465.009487666,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0003175509240299251,0.5197442765254453,0.5070675868540929,101655.25108030334,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
gemm,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.045,1788500000.0,1621.661888045,80482500.0,bfloat16_IMFZm_fixed,0.0044616200995394,bfloat16,8,0.0033563023344619,120,6352,5880,26.92,1143.17529296875,10431.0,7288.0,4.0,12505.559772296016,0.033333333333333326,1.1920928955078125e-07,134217728.0,79435315.67362429,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0006081836923648519,0.5997305767249766,0.5064391536788692,181229.5945791804,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
gemver,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.047,975120000.0,3735.142851806,45830640.0,bfloat16_IMFZm_fixed,0.0042425237231324,bfloat16,8,0.0027289753247324,440,4640,4020,213.954514,1554.2197265625,10431.0,7288.0,4.0,12505.559772296016,0.009090909090909089,1.1920928955078125e-07,134217728.0,58025797.34345351,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0001789230390432255,0.5631223994503275,0.49123443356305163,115349.77307449562,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
gesummv,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.036,283300000.0,420.447743186,10198800.0,bfloat16_IMFZm_fixed,0.0048118289005056,bfloat16,8,0.0033143616140593,16,1600,1072,45.300003,1058.1630859375,10431.0,7288.0,4.0,12505.559772296016,0.0625,1.1920928955078125e-07,134217728.0,20008895.635673624,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0004982346076300455,0.4249783318887926,0.4721981465431029,132292.3752097638,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
lu,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.044,1933500000.0,4653.432769578,85074000.0,bfloat16_IMFZm_fixed,0.0033504125692317,bfloat16,8,0.0019888734016593,400,21550,5130,16.344999,1080.35791015625,10431.0,7288.0,4.0,12505.559772296016,0.03999999999999999,1.1920928955078125e-07,134217728.0,269494813.09297913,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0012120270877589046,0.4959627602938769,0.47341899846233704,13894.11980904295,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
ludcmp,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.044,1547900000.0,1676.088780892,68107600.0,bfloat16_IMFZm_fixed,0.0039105464858604,bfloat16,8,0.0025013176033934,20,22390,5910,16.344999,1268.5283203125,10431.0,7288.0,4.0,12505.559772296016,0.7999999999999998,1.1920928955078125e-07,134217728.0,279999483.3017078,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.01879822016979148,0.3871298519407763,0.3695330404889228,168.5189664855749,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
mvt,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.043,493800000.0,589.78778663,21233400.0,bfloat16_IMFZm_fixed,0.00495948380401,bfloat16,8,0.0024499997170763,40,2080,1600,21.300001,1056.374267578125,10431.0,7288.0,4.0,12505.559772296016,0.04999999999999999,1.1920928955078125e-07,134217728.0,26011564.32637571,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.00028111107696450515,0.48698671608381344,0.4530108986826171,86295.5874426414,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
symm,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.043,1062920000.0,1651.498174095,45705560.0,bfloat16_IMFZm_fixed,0.0044740396909854,bfloat16,8,0.0028487287076304,160,4935,4560,173.160004,1161.242919921875,10431.0,7288.0,4.0,12505.559772296016,0.024999999999999994,1.1920928955078125e-07,134217728.0,61714937.47628084,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0004660635903284206,0.5315487562806999,0.48210236034761156,113229.9902426095,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
syr2k,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.044,1966500000.0,2616.378826683,86526000.0,bfloat16_IMFZm_fixed,0.0038435994557452,bfloat16,8,0.0025220027955659,256,8872,8296,32.894997,1158.82763671875,10431.0,7288.0,4.0,12505.559772296016,0.03125,1.1920928955078125e-07,134217728.0,110949326.29981025,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0005358212009084296,0.6848402150306147,0.6225820136641951,108702.8549153025,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
syrk,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.043,1394880000.0,2515.613345287,59979839.99999999,bfloat16_IMFZm_fixed,0.0048550030337986,bfloat16,8,0.0029311479580036,256,4632,4216,27.484688,1026.026611328125,10431.0,7288.0,4.0,12505.559772296016,0.015625,1.1920928955078125e-07,134217728.0,57925752.865275145,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.00019113063866585227,0.6321082330683487,0.5733074672015257,250101.19078833907,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
trmm,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.047,597460000.0,1608.636313775,28080620.0,bfloat16_IMFZm_fixed,0.0047935330088093,bfloat16,8,0.0026293193034488,160,1805,1600,21.9375,1079.439208984375,10431.0,7288.0,4.0,12505.559772296016,0.006249999999999999,1.1920928955078125e-07,134217728.0,22572535.388994306,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,6.577286033389712e-05,0.5392867897626883,0.4819158546815513,140963.0559284133,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
heat-3d,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.051,197600000.0,2026.594128339,10077600.0,bfloat16_IMFZm_fixed,0.0011445221445221,bfloat16,8,0.0,125,8350,8100,52.0,1489.6376953125,10431.0,7288.0,4.0,12505.559772296016,0.064,1.1920928955078125e-07,134217728.0,104421424.09867173,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0010183722609488893,0.18183228833055165,0.12478686454057468,1144522.1445221,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
jacobi-1d,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.045,179160000.0,497.015727707,8062200.0,bfloat16_IMFZm_fixed,0.0048776435726777,bfloat16,8,0.0023588793055819,15,840,780,10.0,894.47607421875,10431.0,7288.0,4.0,12505.559772296016,0.033333333333333326,1.1920928955078125e-07,134217728.0,10504670.208728652,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.00014495738300939783,0.04894967840458365,0.06091515534792631,129537.75800874592,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
jacobi-2d,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.05,3129400000.0,4380.315369466,156470000.0,bfloat16_IMFZm_fixed,0.0044020941486254,bfloat16,8,0.0030916132002405,225,18250,16900,32.133335,1053.143798828125,10431.0,7288.0,4.0,12505.559772296016,0.0711111111111111,1.1920928955078125e-07,134217728.0,228226465.84440228,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0018047929614758952,0.724105488846406,0.5648022813001967,19976.49884809606,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
seidel-2d,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.049,4777900000.0,6929.042327976,234117100.0,bfloat16_IMFZm_fixed,0.0043754197985239,bfloat16,8,0.0030481740772232,400,30360,29160,40.099998,1130.336181640625,10431.0,7288.0,4.0,12505.559772296016,0.03999999999999999,1.1920928955078125e-07,134217728.0,379668794.68690705,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0024566978468201816,0.677841225567867,0.5395062815744247,78497.56056955874,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
2mm,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.042,1432540000.0,1852.769092438,60166680.00000001,bfloat16_IMFZm_fixed,0.0047026133334983,bfloat16,8,0.0031649699506096,112,5700,5232,321807968.0,1276.781982421875,10431.0,7288.0,4.0,12505.559772296016,0.035714285714285726,0.1498535126447676,134217728.0,71281690.70208728,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.014963845858112435,0.4264880946051986,0.3960246592762558,110616.02302208,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
3mm,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.044,1534820000.0,1489.140359086,67532080.0,bfloat16_IMFZm_fixed,0.0044622818124608,bfloat16,8,0.0031700204878991,72,5220,4800,233145152.0,1371.17724609375,10431.0,7288.0,4.0,12505.559772296016,0.055555555555555566,0.10856667160987844,134217728.0,65279022.0113852,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.018198646074121787,0.42268194291760103,0.3938627195368555,67778.02614896654,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
atax,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.045,596820000.0,666.099725876,26856900.0,bfloat16_IMFZm_fixed,0.0034085889450523,bfloat16,8,0.0024368750994291,22,2244,1760,129041960.0,1023.534912109375,10431.0,7288.0,4.0,12505.559772296016,0.09090909090909091,0.0600898452103138,134217728.0,28062476.129032258,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.01282570525049307,0.5423736412335558,0.49416265090168415,51934.15643893343,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
bicg,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.04,507200000.0,843.077344561,20288000.0,bfloat16_IMFZm_fixed,0.0047619345187519,bfloat16,8,0.0033451874020121,42,2242,1760,448325.84375,1061.48828125,10431.0,7288.0,4.0,12505.559772296016,0.0476190476190476,0.0002087679895339536,134217728.0,28037465.009487666,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.002275017551470959,0.49580636962599467,0.49580636962599467,101655.25108030334,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
gemm,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.044,1589660000.0,1993.740220096,69945040.0,bfloat16_IMFZm_fixed,0.0706349363142548,bfloat16,8,0.1084881594508781,120,6352,5880,409845.75,1141.822998046875,10431.0,7288.0,4.0,12505.559772296016,0.033333333333333326,0.0001908492995426057,134217728.0,79435315.67362429,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.004292776699044606,0.5212086997577307,0.4501347861544038,2752180.823975075,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
gemver,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.04,1205040000.0,5498.888832806,48201600.0,bfloat16_IMFZm_fixed,0.0049602173734905,bfloat16,8,0.0039778788552874,440,4640,4020,1310431248384.0,1537.204345703125,10431.0,7288.0,4.0,12505.559772296016,0.009090909090909089,610.2171020507802,134217728.0,58025797.34345351,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.017322862333939218,0.5922544535565051,0.6070608148954177,116792.03445316719,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
gesummv,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.037,279620000.0,487.126436771,10345940.0,bfloat16_IMFZm_fixed,0.0051741477410853,bfloat16,8,0.0035826019574069,16,1600,1072,742195.25,1064.000732421875,10431.0,7288.0,4.0,12505.559772296016,0.0625,0.0003456115955486897,134217728.0,20008895.635673624,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0035694825372378862,0.4311095739715981,0.46606440429361956,142253.6645645245,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
lu,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.041,1933500000.0,6205.598370017,79273500.0,bfloat16_IMFZm_fixed,0.0066319027221109,bfloat16,8,0.0054225499248981,400,21550,5130,2092.159912,1064.18603515625,10431.0,7288.0,4.0,12505.559772296016,0.03999999999999999,9.742378778755665e-07,134217728.0,269494813.09297913,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0032441282379395385,0.4621471175465671,0.47341899846233704,27502.419203273534,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
ludcmp,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.047,1659740000.0,1965.818300449,78007780.0,bfloat16_IMFZm_fixed,63.15259178384191,bfloat16,8,88.30308122402954,20,22390,5910,2092.159912,1246.441650390625,10431.0,7288.0,4.0,12505.559772296016,0.7999999999999998,9.742378778755665e-07,134217728.0,279999483.3017078,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.05031557255753015,0.44340338408090507,0.3962328113063407,2721463.492833765,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
mvt,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.042,525640000.0,841.47110257,22076880.0,bfloat16_IMFZm_fixed,0.0045155285199323,bfloat16,8,0.0033312714599931,40,2080,1600,326169.59375,1057.85595703125,10431.0,7288.0,4.0,12505.559772296016,0.04999999999999999,0.0001518845529062672,134217728.0,26011564.32637571,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.001986518081912704,0.5193147463889822,0.4822208359326263,93020.02966646131,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
symm,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.04,1181280000.0,2285.07512105,47251200.0,bfloat16_IMFZm_fixed,0.020270464763519,bfloat16,8,0.0190300500037181,160,4935,4560,2801940.5,1172.23095703125,10431.0,7288.0,4.0,12505.559772296016,0.024999999999999994,0.001304755220189689,134217728.0,61714937.47628084,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0033305737491206534,0.5495243159206584,0.5357862080226419,601163.2131017045,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
syr2k,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.044,2017620000.0,3580.434488838,88775280.0,bfloat16_IMFZm_fixed,0.0383532011540289,bfloat16,8,0.0470662785905063,256,8872,8296,507740.125,1155.65087890625,10431.0,7288.0,4.0,12505.559772296016,0.03125,0.00023643492022529247,134217728.0,110949326.29981025,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.003792574024740514,0.7206594116320516,0.6387662966738639,1197506.4710055322,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
syrk,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.042,1254900000.0,3458.29754534,52705800.0,bfloat16_IMFZm_fixed,0.0046566562916279,bfloat16,8,0.002777361754678,256,4632,4216,422999.03125,1022.604736328125,10431.0,7288.0,4.0,12505.559772296016,0.015625,0.00019697427342180157,134217728.0,57925752.865275145,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0013520357857510132,0.5554494661948711,0.5157745043238089,193628.62057461464,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
trmm,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.044,597460000.0,2246.810999527,26288240.0,bfloat16_IMFZm_fixed,0.0044976026935798,bfloat16,8,0.0026533527205677,160,1805,1600,341136.0,1049.95361328125,10431.0,7288.0,4.0,12505.559772296016,0.006249999999999999,0.00015885382890701305,134217728.0,22572535.388994306,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0004662470235494913,0.504864228714006,0.4819158546815513,157358.7227115183,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
2mm,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.042,1435760000.0,1793.702436021,60301920.00000001,bfloat16_IMFZm_fixed,0.0042523919399042,bfloat16,8,0.0027357868635629,112,5700,5232,5028249.5,1271.322998046875,10431.0,7288.0,4.0,12505.559772296016,0.035714285714285726,0.0023414611350744937,134217728.0,71281690.70208728,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0064348912214363205,0.42744673566557295,0.39691482597517486,100026.98567616742,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
3mm,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.044,1535080000.0,1424.613978864,67543520.0,bfloat16_IMFZm_fixed,0.0043783685422095,bfloat16,8,0.0031153342343562,72,5220,4800,910723.25,1389.337646484375,10431.0,7288.0,4.0,12505.559772296016,0.055555555555555566,0.00042408856097608767,134217728.0,65279022.0113852,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.005907037448203319,0.4227535456496208,0.3939294402644194,66503.45944422463,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
atax,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.045,593680000.0,657.560604854,26715600.0,bfloat16_IMFZm_fixed,0.0034085889450523,bfloat16,8,0.0024368750994291,22,2244,1760,2016280.625,1022.55419921875,10431.0,7288.0,4.0,12505.559772296016,0.09090909090909091,0.0009389038314111531,134217728.0,28062476.129032258,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.005515428246701962,0.5395200953847682,0.49156275357278884,51934.15643893343,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
bicg,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.04,507200000.0,836.828538833,20288000.0,bfloat16_IMFZm_fixed,0.0047619345187519,bfloat16,8,0.0033451874020121,42,2242,1760,28020.365234,1061.28515625,10431.0,7288.0,4.0,12505.559772296016,0.0476190476190476,1.3047999345697466e-05,134217728.0,28037465.009487666,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0012961345103297602,0.49580636962599467,0.49580636962599467,101655.25108030334,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
