bench,taffo_conf,scale,fpu_conf,arch,hw_float_support,hw_fixed_support,dynamic_pwr,time,sim_time,energy,hw_sw_config,rel_err_run,float_type_equivalent,mantissa,rel_err_sim,output_size,float_op_count_default,kernel_float_op_count_default,var_max,compile_time,lut,ff,dsp
symm,fixed,2,float19,float19_IMF,1,0,0.044,1339180000.0,2705.730171474,58923920.0,float19_IMF_fixed,0.0007348627779682494,float19,11,0.00039155983557,160,4935,4560,173.160004,1168.71484375,9874.0,7281.0,6.0
syr2k,fixed,2,float19,float19_IMF,1,0,0.043,2882500000.0,4389.426058718,123947499.99999999,float19_IMF_fixed,0.000682375814855502,float19,11,0.0003152648362347,256,8872,8296,32.894997,1164.462646484375,9874.0,7281.0,6.0
syrk,fixed,2,float19,float19_IMF,1,0,0.041,1848660000.0,4759.240696726,75795060.0,float19_IMF_fixed,0.0007872368294748534,float19,11,0.0003111571041358,256,4632,4216,27.484688,1031.58984375,9874.0,7281.0,6.0
trmm,fixed,2,float19,float19_IMF,1,0,0.047,716080000.0,2313.201732709,33655760.0,float19_IMF_fixed,0.0007043434846036781,float19,11,0.0003032885053102,160,1805,1600,21.9375,1052.4619140625,9874.0,7281.0,6.0
2mm,float,512,float19,float19_IMF,1,0,0.036,3617300000.0,2250.028001895,130222799.99999999,float19_IMF_float,0.0003847828467388332,float19,11,0.0038009460207345,112,5700,5232,2574463744.0,,9874.0,7281.0,6.0
3mm,float,512,float19,float19_IMF,1,0,0.037,3896840000.0,1951.040096512,144183080.0,float19_IMF_float,0.0006543152244529514,float19,11,0.0065926752211558,72,5220,4800,3730322432.0,,9874.0,7281.0,6.0
atax,float,512,float19,float19_IMF,1,0,0.037,1207740000.0,855.22101077,44686380.0,float19_IMF_float,0.0007925099979142826,float19,11,0.0076347379839727,22,2244,1760,1032335680.0,,9874.0,7281.0,6.0
bicg,float,512,float19,float19_IMF,1,0,0.036,1022980000.0,1010.441524878,36827280.0,float19_IMF_float,0.0004139733330190434,float19,11,0.0029767522947212,42,2242,1760,1793303.375,,9874.0,7281.0,6.0
gemm,float,512,float19,float19_IMF,1,0,0.035,3531520000.0,2223.133653757,123603200.00000001,float19_IMF_float,0.00046946553308882565,float19,11,0.0020970890560703,120,6352,5880,1638891.5,,9874.0,7281.0,6.0
gemver,float,512,float19,float19_IMF,1,0,0.037,1985040000.0,5266.158882245,73446480.0,float19_IMF_float,0.0004569230356320583,float19,11,0.0016419389054196,440,4640,4020,41561861652480.0,,9874.0,7281.0,6.0
gesummv,float,512,float19,float19_IMF,1,0,0.037,599960000.0,684.612497811,22198520.0,float19_IMF_float,0.0006906970407192628,float19,11,0.0002973425305976,16,1600,1072,2968781.0,,9874.0,7281.0,6.0
lu,float,512,float19,float19_IMF,1,0,0.038,4084120000.0,6864.966034983,155196560.0,float19_IMF_float,0.002056708339620527,float19,11,0.0025205005297931,400,21550,5130,4184.319824,,9874.0,7281.0,6.0
ludcmp,float,512,float19,float19_IMF,1,0,0.038,4188800000.0,3634.086179971,159174400.0,float19_IMF_float,0.21020449179906056,float19,11,0.445390845992211,20,22390,5910,4184.319824,,9874.0,7281.0,6.0
mvt,float,512,float19,float19_IMF,1,0,0.036,1090040000.0,1017.135527343,39241440.0,float19_IMF_float,0.0004706935527727771,float19,11,0.003322803509211,40,2080,1600,1304422.375,,9874.0,7281.0,6.0
symm,float,512,float19,float19_IMF,1,0,0.036,2204760000.0,2378.181916524,79371360.0,float19_IMF_float,0.0003400954872535528,float19,11,0.0020201944887398,160,4935,4560,11207209.0,,9874.0,7281.0,6.0
syr2k,float,512,float19,float19_IMF,1,0,0.036,3158620000.0,3496.4777807,113710319.99999999,float19_IMF_float,0.00047238333966112436,float19,11,0.0014530318540953,256,8872,8296,2030469.0,,9874.0,7281.0,6.0
syrk,float,512,float19,float19_IMF,1,0,0.036,2433040000.0,3288.60508754,87589440.0,float19_IMF_float,0.0007337004198132474,float19,11,0.0003875804220975,256,4632,4216,1691566.125,,9874.0,7281.0,6.0
trmm,float,512,float19,float19_IMF,1,0,0.038,1239760000.0,2145.720119413,47110880.0,float19_IMF_float,0.0005069707186176912,float19,11,0.0012189118150855,160,1805,1600,1364256.0,,9874.0,7281.0,6.0
heat-3d,float,512,float19,float19_IMF,1,0,0.033,1583500000.0,2295.533615087,52255500.0,float19_IMF_float,0.0,float19,11,0.0,125,8350,8100,13312.0,,9874.0,7281.0,6.0
jacobi-1d,float,512,float19,float19_IMF,1,0,0.05,2943180000.0,1314.484192651,147159000.0,float19_IMF_float,0.005555144155073781,float19,11,0.0115209443198632,15,840,780,580.266663,,9874.0,7281.0,6.0
jacobi-2d,float,512,float19,float19_IMF,1,0,0.035,5540700000.0,4571.625692295,193924500.00000003,float19_IMF_float,0.003124150835085589,float19,11,0.0105296965722082,225,18250,16900,8226.133789,,9874.0,7281.0,6.0
seidel-2d,float,512,float19,float19_IMF,1,0,0.035,8856060000.0,6476.702469865,309962100.0,float19_IMF_float,0.0006184802947722802,float19,11,0.0121072756006289,400,30360,29160,10265.599609,,9874.0,7281.0,6.0
2mm,fixed,16,float19,float19_IMF,1,0,0.044,1774680000.0,2455.568362015,78085920.0,float19_IMF_fixed,0.000699664971255653,float19,11,0.0003101309060385,112,5700,5232,78566.398438,1287.03564453125,9874.0,7281.0,6.0
3mm,fixed,16,float19,float19_IMF,1,0,0.044,1951900000.0,2045.04501645,85883600.0,float19_IMF_fixed,0.0007521274080908793,float19,11,0.0003584600645303,72,5220,4800,3557.512695,1369.973388671875,9874.0,7281.0,6.0
atax,fixed,16,float19,float19_IMF,1,0,0.048,702240000.0,1275.997999566,33707520.0,float19_IMF_fixed,0.0004406499216651516,float19,11,0.0002648572898804,22,2244,1760,31504.384766,1016.77978515625,9874.0,7281.0,6.0
bicg,fixed,16,float19,float19_IMF,1,0,0.041,657340000.0,1444.1916404,26950940.0,float19_IMF_fixed,0.0009634971134706373,float19,11,0.000419160825588,42,2242,1760,1751.272827,1067.92041015625,9874.0,7281.0,6.0
gemm,fixed,16,float19,float19_IMF,1,0,0.044,1889940000.0,2505.955258576,83157360.0,float19_IMF_fixed,0.0006851961363659835,float19,11,0.0004714987861293,120,6352,5880,1615.359985,1128.941650390625,9874.0,7281.0,6.0
gemver,fixed,16,float19,float19_IMF,1,0,0.047,1325920000.0,5798.623453747,62318240.0,float19_IMF_fixed,0.0007394600588168695,float19,11,0.0003712815591204,440,4640,4020,1623528.25,1563.1728515625,9874.0,7281.0,6.0
gesummv,fixed,16,float19,float19_IMF,1,0,0.037,365820000.0,1145.275963528,13535340.0,float19_IMF_fixed,0.0010052725595961938,float19,11,0.0004723846902904,16,1600,1072,2899.200195,1061.857177734375,9874.0,7281.0,6.0
lu,fixed,16,float19,float19_IMF,1,0,0.042,3481520000.0,6819.779721391,146223840.0,float19_IMF_fixed,0.0004925161608913326,float19,11,0.0003300906046638,400,21550,5130,130.759995,1049.35791015625,9874.0,7281.0,6.0
ludcmp,fixed,16,float19,float19_IMF,1,0,0.041,3636080000.0,3121.89486943,149079280.0,float19_IMF_fixed,0.0005132573020604117,float19,11,0.0003171632677233,20,22390,5910,130.759995,1218.179931640625,9874.0,7281.0,6.0
mvt,fixed,16,float19,float19_IMF,1,0,0.044,624260000.0,1416.82212686,27467440.0,float19_IMF_fixed,0.0007346251736567315,float19,11,0.0004787539536573,40,2080,1600,1281.599976,1059.40771484375,9874.0,7281.0,6.0
symm,fixed,16,float19,float19_IMF,1,0,0.043,1338200000.0,2730.69988802,57542599.99999999,float19_IMF_fixed,0.0007806019320267452,float19,11,0.0004356411888525,160,4935,4560,10961.280273,1173.508544921875,9874.0,7281.0,6.0
syr2k,fixed,16,float19,float19_IMF,1,0,0.043,2882500000.0,4364.310766182,123947499.99999999,float19_IMF_fixed,0.0006931781613095807,float19,11,0.000306980653484,256,8872,8296,1997.759888,1157.18994140625,9874.0,7281.0,6.0
syrk,fixed,16,float19,float19_IMF,1,0,0.042,1480180000.0,3798.405279721,62167560.00000001,float19_IMF_fixed,0.0007371596793811133,float19,11,0.0003352552963009,256,4632,4216,1664.939941,1025.72705078125,9874.0,7281.0,6.0
trmm,fixed,16,float19,float19_IMF,1,0,0.047,716080000.0,2359.463324473,33655760.0,float19_IMF_fixed,0.0007924605820979274,float19,11,0.0004372984144164,160,1805,1600,1341.0,1056.41259765625,9874.0,7281.0,6.0
2mm,fixed,1,float19,float19_IMF,1,0,0.042,1996100000.0,2234.799362099,83836200.0,float19_IMF_fixed,0.0006068345907890318,float19,11,0.0003216535832798,112,5700,5232,19.18125,1089.18505859375,9874.0,7281.0,6.0
3mm,fixed,1,float19,float19_IMF,1,0,0.042,1877400000.0,1773.896665916,78850800.0,float19_IMF_fixed,0.0007521274080909455,float19,11,0.0003584600645301,72,5220,4800,0.183333,1164.416015625,9874.0,7281.0,6.0
atax,fixed,1,float19,float19_IMF,1,0,0.043,676900000.0,1078.152963081,29106699.999999996,float19_IMF_fixed,0.0004406499216651516,float19,11,0.0002648572898804,22,2244,1760,7.6915,874.986083984375,9874.0,7281.0,6.0
bicg,fixed,1,float19,float19_IMF,1,0,0.042,588900000.0,1262.70519169,24733800.0,float19_IMF_fixed,0.0009634971134706373,float19,11,0.0003806354162054,42,2242,1760,6.840909,924.60888671875,9874.0,7281.0,6.0
gemm,fixed,1,float19,float19_IMF,1,0,0.044,2236700000.0,2416.98540771,98414800.0,float19_IMF_fixed,0.0007720283607499672,float19,11,0.0002714978057339,120,6352,5880,7.21,989.248046875,9874.0,7281.0,6.0
gemver,fixed,1,float19,float19_IMF,1,0,0.045,1391840000.0,5274.724398192,62632800.0,float19_IMF_fixed,0.0007032201307369542,float19,11,0.0003324521564547,440,4640,4020,18.203592,1317.697021484375,9874.0,7281.0,6.0
gesummv,fixed,1,float19,float19_IMF,1,0,0.037,325600000.0,994.884892126,12047200.0,float19_IMF_fixed,0.0010052725595961938,float19,11,0.0002973425305976,16,1600,1072,11.325001,900.157470703125,9874.0,7281.0,6.0
lu,fixed,1,float19,float19_IMF,1,0,0.04,3421400000.0,6196.147034611,136856000.0,float19_IMF_fixed,0.0004925161608913326,float19,11,0.0002238498648114,400,21550,5130,8.1725,964.815185546875,9874.0,7281.0,6.0
ludcmp,fixed,1,float19,float19_IMF,1,0,0.038,3572340000.0,2981.927134471,135748920.0,float19_IMF_fixed,0.0006797972959257392,float19,11,0.0002563729579582,20,22390,5910,8.1725,1092.69140625,9874.0,7281.0,6.0
mvt,fixed,1,float19,float19_IMF,1,0,0.044,613040000.0,1320.065218633,26973760.0,float19_IMF_fixed,0.0007546560682741604,float19,11,0.0003613373318548,40,2080,1600,5.75,927.42578125,9874.0,7281.0,6.0
symm,fixed,1,float19,float19_IMF,1,0,0.044,1301040000.0,2667.626169062,57245760.0,float19_IMF_fixed,0.0007594477029611911,float19,11,0.0003623796468519,160,4935,4560,43.830002,997.7607421875,9874.0,7281.0,6.0
syr2k,fixed,1,float19,float19_IMF,1,0,0.044,2876680000.0,4104.361134132,126573920.0,float19_IMF_fixed,0.0006893662685251376,float19,11,0.000318982997815,256,8872,8296,9.046875,1013.501220703125,9874.0,7281.0,6.0
syrk,fixed,1,float19,float19_IMF,1,0,0.042,1706720000.0,3481.39945885,71682240.0,float19_IMF_fixed,0.0006934476958548907,float19,11,0.000387410607846,256,4632,4216,7.291172,911.133544921875,9874.0,7281.0,6.0
trmm,fixed,1,float19,float19_IMF,1,0,0.046,735740000.0,2096.807866494,33844040.0,float19_IMF_fixed,0.0006871138330685082,float19,11,0.0001919953833436,160,1805,1600,5.765625,940.575927734375,9874.0,7281.0,6.0
jacobi-1d,fixed,1,float19,float19_IMF,1,0,0.046,211280000.0,506.410342993,9718880.0,float19_IMF_fixed,0.000754526708654704,float19,11,0.0003161251380048,15,840,780,10.0,807.737060546875,9874.0,7281.0,6.0
jacobi-2d,fixed,1,float19,float19_IMF,1,0,0.052,3486260000.0,4745.597219752,181285520.0,float19_IMF_fixed,0.000768730017319059,float19,11,0.0003600119339321,225,18250,16900,16.066668,938.001220703125,9874.0,7281.0,6.0
seidel-2d,fixed,1,float19,float19_IMF,1,0,0.038,26526480000.0,12285.51154956,1008006240.0,float19_IMF_fixed,0.0006841746844147613,float19,11,0.0003810368833834,400,30360,29160,20.049999,933.11279296875,9874.0,7281.0,6.0
heat-3d,fixed,1,float19,float19_IMF,1,0,0.053,217180000.0,2133.797878046,11510540.0,float19_IMF_fixed,0.0,float19,11,0.0,125,8350,8100,26.0,1208.658203125,9874.0,7281.0,6.0
2mm,float,32,float19,float19_IMF,1,0,0.035,3617300000.0,2402.069466965,126605500.00000001,float19_IMF_float,0.0003951630707566965,float19,11,0.0038013706091138,112,5700,5232,628531.1875,,9874.0,7281.0,6.0
3mm,float,32,float19,float19_IMF,1,0,0.037,3896840000.0,2093.570167366,144183080.0,float19_IMF_float,0.0006543152244529514,float19,11,0.0065926752211558,72,5220,4800,56920.203125,,9874.0,7281.0,6.0
atax,float,32,float19,float19_IMF,1,0,0.037,1207740000.0,903.228127014,44686380.0,float19_IMF_float,0.0007925099979142826,float19,11,0.0076347379839727,22,2244,1760,252035.078125,,9874.0,7281.0,6.0
bicg,float,32,float19,float19_IMF,1,0,0.036,1022980000.0,1072.001963288,36827280.0,float19_IMF_float,0.0004139733330190434,float19,11,0.0029767522947212,42,2242,1760,7005.091309,,9874.0,7281.0,6.0
gemm,float,32,float19,float19_IMF,1,0,0.035,3531520000.0,2422.137504616,123603200.00000001,float19_IMF_float,0.0005348993805887897,float19,11,0.0021885427892055,120,6352,5880,6430.719727,,9874.0,7281.0,6.0
gemver,float,32,float19,float19_IMF,1,0,0.037,1985040000.0,5840.864694413,73446480.0,float19_IMF_float,0.00045754573509166984,float19,11,0.001515675857043,440,4640,4020,45254740.0,,9874.0,7281.0,6.0
gesummv,float,32,float19,float19_IMF,1,0,0.037,599960000.0,730.008413604,22198520.0,float19_IMF_float,0.0006906970407192628,float19,11,0.0002973425305976,16,1600,1072,11596.800781,,9874.0,7281.0,6.0
lu,float,32,float19,float19_IMF,1,0,0.038,4084120000.0,7442.788943222,155196560.0,float19_IMF_float,0.002056708339620527,float19,11,0.0025205005297931,400,21550,5130,261.519989,,9874.0,7281.0,6.0
ludcmp,float,32,float19,float19_IMF,1,0,0.038,4188800000.0,3767.79645455,159174400.0,float19_IMF_float,0.21020449179906056,float19,11,0.445390845992211,20,22390,5910,261.519989,,9874.0,7281.0,6.0
mvt,float,32,float19,float19_IMF,1,0,0.035,1090040000.0,1052.732823476,38151400.0,float19_IMF_float,0.0004078326896056848,float19,11,0.0033190051740999,40,2080,1600,5110.399902,,9874.0,7281.0,6.0
symm,float,32,float19,float19_IMF,1,0,0.035,2204760000.0,2541.596449716,77166600.0,float19_IMF_float,0.0003368621223604511,float19,11,0.0020284824834732,160,4935,4560,43810.558594,,9874.0,7281.0,6.0
syr2k,float,32,float19,float19_IMF,1,0,0.035,3158620000.0,3917.64859271,110551700.00000001,float19_IMF_float,0.0004719893214020221,float19,11,0.0014636952896464,256,8872,8296,7960.319336,,9874.0,7281.0,6.0
syrk,float,32,float19,float19_IMF,1,0,0.036,2433040000.0,3581.232851973,87589440.0,float19_IMF_float,0.0006734620729116206,float19,11,0.0004115120806365,256,4632,4216,6632.879883,,9874.0,7281.0,6.0
trmm,float,32,float19,float19_IMF,1,0,0.037,1239760000.0,2298.860897691,45871120.0,float19_IMF_float,0.00048551506424951375,float19,11,0.0011994644591152,160,1805,1600,5346.0,,9874.0,7281.0,6.0
2mm,float,16,float19,float19_IMF,1,0,0.035,3617300000.0,2407.366129394,126605500.00000001,float19_IMF_float,0.0003956062243163925,float19,11,0.0037949548546416,112,5700,5232,78566.398438,,9874.0,7281.0,6.0
3mm,float,16,float19,float19_IMF,1,0,0.037,3896840000.0,2083.632826374,144183080.0,float19_IMF_float,0.0006543152244529514,float19,11,0.0065926752211558,72,5220,4800,3557.512695,,9874.0,7281.0,6.0
atax,float,16,float19,float19_IMF,1,0,0.037,1207740000.0,924.076067269,44686380.0,float19_IMF_float,0.0007925099979142826,float19,11,0.0076347379839727,22,2244,1760,31504.384766,,9874.0,7281.0,6.0
bicg,float,16,float19,float19_IMF,1,0,0.036,1022980000.0,1087.610052274,36827280.0,float19_IMF_float,0.0004139733330190434,float19,11,0.0029767522947212,42,2242,1760,1751.272827,,9874.0,7281.0,6.0
gemm,float,16,float19,float19_IMF,1,0,0.035,3531520000.0,2448.960610137,123603200.00000001,float19_IMF_float,0.0005291916062907025,float19,11,0.0021233729793868,120,6352,5880,1615.359985,,9874.0,7281.0,6.0
gemver,float,16,float19,float19_IMF,1,0,0.037,1985040000.0,5969.636808141,73446480.0,float19_IMF_float,0.0004230822601112805,float19,11,0.0015163546957005,440,4640,4020,1623528.25,,9874.0,7281.0,6.0
gesummv,float,16,float19,float19_IMF,1,0,0.037,599960000.0,716.259902103,22198520.0,float19_IMF_float,0.0006906970407192628,float19,11,0.0002973425305976,16,1600,1072,2899.200195,,9874.0,7281.0,6.0
lu,float,16,float19,float19_IMF,1,0,0.038,4084120000.0,7449.753938087,155196560.0,float19_IMF_float,0.002056708339620527,float19,11,0.0025205005297931,400,21550,5130,130.759995,,9874.0,7281.0,6.0
ludcmp,float,16,float19,float19_IMF,1,0,0.038,4188800000.0,3772.428999564,159174400.0,float19_IMF_float,0.21020449179906056,float19,11,0.445390845992211,20,22390,5910,130.759995,,9874.0,7281.0,6.0
mvt,float,16,float19,float19_IMF,1,0,0.035,1090040000.0,1047.779402745,38151400.0,float19_IMF_float,0.0004738894489776427,float19,11,0.0032377760423189,40,2080,1600,1281.599976,,9874.0,7281.0,6.0
symm,float,16,float19,float19_IMF,1,0,0.035,2204760000.0,2588.747894808,77166600.0,float19_IMF_float,0.0003412340301938794,float19,11,0.0019912492444267,160,4935,4560,10961.280273,,9874.0,7281.0,6.0
syr2k,float,16,float19,float19_IMF,1,0,0.035,3158620000.0,3837.699325855,110551700.00000001,float19_IMF_float,0.0004851975700787139,float19,11,0.0014594761942509,256,8872,8296,1997.759888,,9874.0,7281.0,6.0
syrk,float,16,float19,float19_IMF,1,0,0.036,2433040000.0,3716.48388838,87589440.0,float19_IMF_float,0.0007075503697903698,float19,11,0.0003771006489104,256,4632,4216,1664.939941,,9874.0,7281.0,6.0
trmm,float,16,float19,float19_IMF,1,0,0.037,1239760000.0,2286.357955304,45871120.0,float19_IMF_float,0.0004903981865837199,float19,11,0.0011971515805531,160,1805,1600,1341.0,,9874.0,7281.0,6.0
heat-3d,float,16,float19,float19_IMF,1,0,0.033,1583500000.0,2251.310039022,52255500.0,float19_IMF_float,0.0,float19,11,0.0,125,8350,8100,416.0,,9874.0,7281.0,6.0
jacobi-1d,float,16,float19,float19_IMF,1,0,0.05,2943180000.0,1320.560432629,147159000.0,float19_IMF_float,0.005555144155073781,float19,11,0.0115209443198632,15,840,780,18.133333,,9874.0,7281.0,6.0
jacobi-2d,float,16,float19,float19_IMF,1,0,0.035,5540700000.0,4605.309546318,193924500.00000003,float19_IMF_float,0.003124150835085589,float19,11,0.0105296965722082,225,18250,16900,257.066681,,9874.0,7281.0,6.0
seidel-2d,float,16,float19,float19_IMF,1,0,0.035,8856060000.0,7676.406104859,309962100.0,float19_IMF_float,0.0006184802947722802,float19,11,0.0121072756006289,400,30360,29160,320.799988,,9874.0,7281.0,6.0
2mm,float,2,float19,float19_IMF,1,0,0.036,3617300000.0,2409.997791028,130222799.99999999,float19_IMF_float,0.00043205298401280824,float19,11,0.0037772745465464,112,5700,5232,153.449997,,9874.0,7281.0,6.0
3mm,float,2,float19,float19_IMF,1,0,0.037,3896840000.0,2099.405072886,144183080.0,float19_IMF_float,0.0006543152244529583,float19,11,0.0065926752211558,72,5220,4800,0.868533,,9874.0,7281.0,6.0
atax,float,2,float19,float19_IMF,1,0,0.037,1207740000.0,910.243019275,44686380.0,float19_IMF_float,0.0007925099979142826,float19,11,0.0076347379839727,22,2244,1760,61.532001,,9874.0,7281.0,6.0
bicg,float,2,float19,float19_IMF,1,0,0.036,1022980000.0,1074.639014318,36827280.0,float19_IMF_float,0.0004139733330190434,float19,11,0.0029767522947212,42,2242,1760,27.363638,,9874.0,7281.0,6.0
gemm,float,2,float19,float19_IMF,1,0,0.035,3531520000.0,2416.494126118,123603200.00000001,float19_IMF_float,0.0004899578754277691,float19,11,0.002260412948356,120,6352,5880,26.92,,9874.0,7281.0,6.0
gemver,float,2,float19,float19_IMF,1,0,0.037,1985040000.0,5801.621245354,73446480.0,float19_IMF_float,0.00040447692597937127,float19,11,0.0014443431328289,440,4640,4020,213.954514,,9874.0,7281.0,6.0
gesummv,float,2,float19,float19_IMF,1,0,0.037,599960000.0,732.473571345,22198520.0,float19_IMF_float,0.0006906970407192628,float19,11,0.0002973425305976,16,1600,1072,45.300003,,9874.0,7281.0,6.0
lu,float,2,float19,float19_IMF,1,0,0.038,4084120000.0,7455.579580132,155196560.0,float19_IMF_float,0.002056708339620527,float19,11,0.0025205005297931,400,21550,5130,16.344999,,9874.0,7281.0,6.0
ludcmp,float,2,float19,float19_IMF,1,0,0.038,4188800000.0,3762.416794001,159174400.0,float19_IMF_float,0.21020449179906056,float19,11,0.445390845992211,20,22390,5910,16.344999,,9874.0,7281.0,6.0
mvt,float,2,float19,float19_IMF,1,0,0.036,1090040000.0,1067.471137382,39241440.0,float19_IMF_float,0.0003814867675841204,float19,11,0.0033545958950757,40,2080,1600,21.300001,,9874.0,7281.0,6.0
symm,float,2,float19,float19_IMF,1,0,0.035,2204760000.0,2577.444238572,77166600.0,float19_IMF_float,0.0003376343325269251,float19,11,0.0020040763151994,160,4935,4560,173.160004,,9874.0,7281.0,6.0
syr2k,float,2,float19,float19_IMF,1,0,0.036,3158620000.0,3831.290507093,113710319.99999999,float19_IMF_float,0.00044429584390969434,float19,11,0.0014843343549358,256,8872,8296,32.894997,,9874.0,7281.0,6.0
syrk,float,2,float19,float19_IMF,1,0,0.036,2433040000.0,3555.912335254,87589440.0,float19_IMF_float,0.0007059497606886876,float19,11,0.0004405635443049,256,4632,4216,27.484688,,9874.0,7281.0,6.0
trmm,float,2,float19,float19_IMF,1,0,0.038,1239760000.0,2279.791029644,47110880.0,float19_IMF_float,0.0004505123561084514,float19,11,0.0012428305932268,160,1805,1600,21.9375,,9874.0,7281.0,6.0
heat-3d,float,2,float19,float19_IMF,1,0,0.032,1583500000.0,2337.471958052,50672000.0,float19_IMF_float,0.0,float19,11,0.0,125,8350,8100,52.0,,9874.0,7281.0,6.0
jacobi-1d,float,2,float19,float19_IMF,1,0,0.05,2943180000.0,1309.111818526,147159000.0,float19_IMF_float,0.005555144155073767,float19,11,0.0115209443198632,15,840,780,10.0,,9874.0,7281.0,6.0
jacobi-2d,float,2,float19,float19_IMF,1,0,0.035,5540700000.0,4535.505328945,193924500.00000003,float19_IMF_float,0.003124150835085575,float19,11,0.0105296965722082,225,18250,16900,32.133335,,9874.0,7281.0,6.0
seidel-2d,float,2,float19,float19_IMF,1,0,0.035,8856060000.0,7523.463998423,309962100.0,float19_IMF_float,0.0006184802947722802,float19,11,0.0121072756006289,400,30360,29160,40.099998,,9874.0,7281.0,6.0
2mm,float,1024,float19,float19_IMF,1,0,0.036,3617300000.0,2283.568526783,130222799.99999999,float19_IMF_float,0.0003847533546145516,float19,11,0.0038008163640506,112,5700,5232,20595709952.0,,9874.0,7281.0,6.0
3mm,float,1024,float19,float19_IMF,1,0,0.037,3896840000.0,1958.262246944,144183080.0,float19_IMF_float,0.0006543152244529514,float19,11,0.0065926752211558,72,5220,4800,59685158912.0,,9874.0,7281.0,6.0
atax,float,1024,float19,float19_IMF,1,0,0.037,1207740000.0,847.929426856,44686380.0,float19_IMF_float,0.0007925099979142826,float19,11,0.0076347379839727,22,2244,1760,8258685440.0,,9874.0,7281.0,6.0
bicg,float,1024,float19,float19_IMF,1,0,0.036,1022980000.0,1016.22199799,36827280.0,float19_IMF_float,0.0004139733330190434,float19,11,0.0029767522947212,42,2242,1760,7173213.5,,9874.0,7281.0,6.0
